0383
CHA_407594_US1
yyyy/MM/dd hh:mm:ss,DFINAL (mm),QFINAL (l/s),VFINAL (m/s)
2023-11-30 00:05:00,19.25,2.410892,0.83
2023-11-30 00:10:00,19.22,2.405224,0.83
2023-11-30 00:15:00,20.22,2.562891,0.8199999
2023-11-30 00:20:00,20.54,2.366753,0.7400001
2023-11-30 00:25:00,20.84,2.645945,0.81
2023-11-30 00:30:00,21.77,2.894956,0.83
2023-11-30 00:35:00,21.91,3.204798,0.9100001
2023-11-30 00:40:00,22.18,3.048994,0.85
2023-11-30 00:45:00,22.24,2.953281,0.8199999
2023-11-30 00:50:00,22.34,3.009369,0.83
2023-11-30 00:55:00,22.09,2.74527,0.77
2023-11-30 01:00:00,22.2,2.729836,0.76
2023-11-30 01:05:00,23.57,4.393991,1.12
2023-11-30 01:10:00,23.7,3.005531,0.76
2023-11-30 01:15:00,24.01,3.347671,0.83
2023-11-30 01:20:00,24.49,3.532443,0.85
2023-11-30 01:25:00,24.8,3.43028,0.81
2023-11-30 01:30:00,24.7,3.409612,0.81
2023-11-30 01:35:00,25.12,3.323754,0.77
2023-11-30 01:40:00,25.44,3.166715,0.72
2023-11-30 01:45:00,25.68,3.433779,0.77
2023-11-30 01:50:00,25.76,3.180705,0.71
2023-11-30 01:55:00,26.06,3.371746,0.7400001
2023-11-30 02:00:00,26.34,3.470893,0.75
2023-11-30 02:05:00,26.49,3.407402,0.73
2023-11-30 02:10:00,26.71,3.497662,0.7400001
2023-11-30 02:15:00,27,3.555113,0.7400001
2023-11-30 02:20:00,27.03,3.609179,0.75
2023-11-30 02:25:00,27.11,3.625242,0.75
2023-11-30 02:30:00,27.26,3.509145,0.72
2023-11-30 02:35:00,27.83,4.121655,0.8199999
2023-11-30 02:40:00,27.75,4.003994,0.8
2023-11-30 02:45:00,27.68,3.689827,0.7400001
2023-11-30 02:50:00,27.34,3.573518,0.73
2023-11-30 02:55:00,27.01,3.557095,0.7400001
2023-11-30 03:00:00,26.91,3.441682,0.72
2023-11-30 03:05:00,26.78,3.464076,0.73
2023-11-30 03:10:00,27.28,4.049708,0.83
2023-11-30 03:15:00,27.51,4.100815,0.83
2023-11-30 03:20:00,27.6,3.92222,0.79
2023-11-30 03:25:00,27.51,4.19963,0.85
2023-11-30 03:30:00,27.5,4.147973,0.84
2023-11-30 03:35:00,27.48,4.143476,0.84
2023-11-30 03:40:00,27.33,3.865117,0.79
2023-11-30 03:45:00,25.21,3.428227,0.79
2023-11-30 03:50:00,24.88,3.276601,0.77
2023-11-30 03:55:00,24.3,3.121574,0.76
2023-11-30 04:00:00,24.44,3.314445,0.8
2023-11-30 04:05:00,24.08,3.200448,0.79
2023-11-30 04:10:00,23.84,3.231869,0.81
2023-11-30 04:15:00,23.8,2.984816,0.75
2023-11-30 04:20:00,23.6,2.947846,0.75
2023-11-30 04:25:00,23.58,2.944219,0.75
2023-11-30 04:30:00,23.51,2.736087,0.7
2023-11-30 04:35:00,23.4,2.87275,0.7400001
2023-11-30 04:40:00,23.38,2.907943,0.75
2023-11-30 04:45:00,23.28,2.889805,0.75
2023-11-30 04:50:00,22.95,2.867683,0.76
2023-11-30 04:55:00,22.87,2.81544,0.75
2023-11-30 05:00:00,22.83,2.7333,0.73
2023-11-30 05:05:00,22.87,2.740362,0.73
2023-11-30 05:10:00,23.09,2.779201,0.73
2023-11-30 05:15:00,22.97,2.758016,0.73
2023-11-30 05:20:00,22.98,2.759781,0.73
2023-11-30 05:25:00,22.87,2.740362,0.73
2023-11-30 05:30:00,22.92,2.636208,0.7
2023-11-30 05:35:00,23.04,2.466771,0.6499999
2023-11-30 05:40:00,22.81,2.46801,0.6600001
2023-11-30 05:45:00,22.79,2.838276,0.76
