0383
DTS_415490_US1
yyyy/MM/dd hh:mm:ss,DFINAL (mm),QFINAL (l/s),VFINAL (m/s)
2023-11-01 23:45:00,170.44,65.65436,0.87
2023-11-01 23:50:00,167.66,61.92695,0.84
2023-11-01 23:55:00,164.19,60.11152,0.84
2023-11-02 00:00:00,163.91,57.82409,0.81
2023-11-02 00:05:00,160.4,58.83805,0.85
2023-11-02 00:10:00,160.46,58.86937,0.85
2023-11-02 00:15:00,160.29,58.0891,0.84
2023-11-02 00:20:00,158.74,57.28965,0.84
2023-11-02 00:25:00,158.78,57.99254,0.85
2023-11-02 00:30:00,158.43,57.12975,0.84
2023-11-02 00:35:00,159.13,58.17522,0.85
2023-11-02 00:40:00,166.98,62.30239,0.85
2023-11-02 00:45:00,165.38,61.45638,0.85
2023-11-02 00:50:00,164.2,60.83242,0.85
2023-11-02 00:55:00,163.13,60.2698,0.85
2023-11-02 01:00:00,164.34,61.623,0.86
2023-11-02 01:05:00,165.28,59.9587,0.83
2023-11-02 01:10:00,167.95,63.55751,0.86
2023-11-02 01:15:00,170.99,67.47195,0.89
2023-11-02 01:20:00,177.01,66.08687,0.83
2023-11-02 01:25:00,177.16,68.55776,0.86
2023-11-02 01:30:00,177.44,68.71121,0.86
2023-11-02 01:35:00,171.78,64.86241,0.85
2023-11-02 01:40:00,170.84,64.35918,0.85
2023-11-02 01:45:00,170.99,62.16516,0.8199999
2023-11-02 01:50:00,161.2,56.46731,0.81
2023-11-02 01:55:00,160.23,55.98465,0.81
2023-11-02 02:00:00,175.96,64.74199,0.8199999
2023-11-02 02:05:00,157.62,54.6885,0.81
2023-11-02 02:10:00,150.84,50.72562,0.8
2023-11-02 02:15:00,153.81,52.15942,0.8
2023-11-02 02:20:00,154.05,52.92914,0.81
2023-11-02 02:25:00,153.7,53.40876,0.8199999
2023-11-02 02:30:00,154.17,54.29636,0.83
2023-11-02 02:35:00,153.19,52.50726,0.81
2023-11-02 02:40:00,153.65,52.08189,0.8
2023-11-02 02:45:00,159.29,58.25872,0.85
2023-11-02 02:50:00,163.77,60.60605,0.85
2023-11-02 02:55:00,163.19,55.33533,0.78
2023-11-02 03:00:00,158.1,53.56944,0.79
2023-11-02 03:05:00,154.92,52.69722,0.8
2023-11-02 03:10:00,154.51,53.15479,0.81
2023-11-02 03:15:00,150.89,51.38405,0.81
2023-11-02 03:20:00,156.81,54.28837,0.81
2023-11-02 03:25:00,155.28,54.19345,0.8199999
2023-11-02 03:30:00,151.76,52.44739,0.8199999
2023-11-02 03:35:00,151.88,49.94527,0.78
2023-11-02 03:40:00,148.16,48.20482,0.78
2023-11-02 03:45:00,145.9,47.15466,0.78
2023-11-02 03:50:00,148.01,48.7521,0.79
