0383
HAS_COM012
yyyy/MM/dd hh:mm:ss,DFINAL (mm),QFINAL (l/s),VFINAL (m/s)
2023-08-24 03:35:00,156.4963,11.21106,0.3524076
2023-08-24 03:40:00,156.6008,11.29396,0.3543036
2023-08-24 03:45:00,156.5849,11.2518,0.3530889
2023-08-24 03:50:00,156.6275,11.37711,0.3567302
2023-08-24 03:55:00,156.8357,11.5847,0.3617986
2023-08-24 04:00:00,156.8386,11.50563,0.3593092
2023-08-24 04:05:00,156.657,11.43486,0.3583387
2023-08-24 04:10:00,159.5472,12.74326,0.3783739
2023-08-24 04:15:00,159.5259,12.44844,0.3697637
2023-08-24 04:20:00,159.8723,12.50466,0.3691022
2023-08-24 04:25:00,159.6901,12.45219,0.3687709
2023-08-24 04:30:00,159.2473,12.34689,0.3686202
2023-08-24 04:35:00,159.3536,12.46358,0.3713808
2023-08-24 04:40:00,159.3038,12.48946,0.3724912
2023-08-24 04:45:00,159.3135,12.21041,0.3641042
2023-08-24 04:50:00,159.1734,12.29752,0.3676448
2023-08-24 04:55:00,159.5501,12.55371,0.3727262
2023-08-24 05:00:00,159.5799,12.50836,0.371178
2023-08-24 05:05:00,159.4704,12.73836,0.3787592
2023-08-24 05:10:00,159.6644,12.63181,0.3742653
2023-08-24 05:15:00,159.6426,12.61136,0.3738073
2023-08-24 05:20:00,159.6315,12.61979,0.3741333
2023-08-24 05:25:00,159.7637,12.84726,0.3799621
2023-08-24 05:30:00,159.8493,12.99858,0.3838412
2023-08-24 05:35:00,161.2731,13.33065,0.383734
2023-08-24 05:40:00,160.9437,13.55776,0.3925638
2023-08-24 05:45:00,160.5469,13.10408,0.3821227
2023-08-24 05:50:00,158.263,12.29591,0.3738445
2023-08-24 05:55:00,156.3682,11.55313,0.3640541
2023-08-24 06:00:00,155.422,11.11183,0.3566333
2023-08-24 06:05:00,155.0993,11.29931,0.3649474
2023-08-24 06:10:00,155.1908,11.48281,0.3702113
2023-08-24 06:15:00,154.4816,11.28634,0.368987
2023-08-24 06:20:00,154.0098,10.99956,0.3630019
2023-08-24 06:25:00,154.5218,11.16241,0.3646444
2023-08-24 06:30:00,155.1003,11.33952,0.3662389
2023-08-24 06:35:00,154.6993,11.31475,0.3683275
2023-08-24 06:40:00,155.207,11.27065,0.3632563
2023-08-24 06:45:00,155.6591,11.38927,0.3638495
2023-08-24 06:50:00,155.3176,11.32392,0.3641847
2023-08-24 06:55:00,155.7095,11.29978,0.3606359
2023-08-24 07:00:00,155.9884,11.41057,0.3622058
2023-08-24 07:05:00,156.0334,11.47509,0.3639363
2023-08-24 07:10:00,156.3773,11.51015,0.3626364
2023-08-24 07:15:00,156.6478,11.55066,0.3620312
2023-08-24 07:20:00,155.6887,11.28026,0.3601593
2023-08-24 07:25:00,155.6686,11.10685,0.3547612
2023-08-24 07:30:00,155.301,10.96649,0.3528043
2023-08-24 07:35:00,155.6109,11.00982,0.3520575
2023-08-24 07:40:00,155.8414,11.04672,0.3516568
2023-08-24 07:45:00,155.2726,10.94344,0.3522592
2023-08-24 07:50:00,154.4228,10.63102,0.3479667
2023-08-24 07:55:00,154.6975,10.54398,0.3432492
2023-08-24 08:00:00,155.431,10.95382,0.3515002
2023-08-24 08:05:00,154.3371,10.63911,0.3488244
2023-08-24 08:10:00,154.2111,10.62751,0.3493184
2023-08-24 08:15:00,154.1326,10.56158,0.3476945
2023-08-24 08:20:00,153.8149,10.65701,0.3530726
2023-08-24 08:25:00,153.7971,10.64746,0.3528819
2023-08-24 08:30:00,153.5215,10.47065,0.3489525
2023-08-24 08:35:00,153.4592,10.44935,0.3486814
2023-08-24 08:40:00,153.0848,10.39343,0.3494596
2023-08-24 08:45:00,152.9526,10.74391,0.3622189
2023-08-24 08:50:00,152.8264,10.6406,0.3596628
2023-08-24 08:55:00,153.0098,10.50242,0.3536645
2023-08-24 09:00:00,170.045,18.11913,0.4507543
2023-08-24 09:05:00,175.4265,19.61324,0.449882
2023-08-24 09:10:00,171.8441,17.62776,0.4265074
2023-08-24 09:15:00,167.6205,15.84656,0.4096916
2023-08-24 09:20:00,163.1793,13.78166,0.3837026
2023-08-24 09:25:00,161.1609,12.93958,0.3732216
2023-08-24 09:30:00,159.4393,12.20825,0.3632028
2023-08-24 09:35:00,156.7123,11.44021,0.358128
2023-08-24 09:40:00,155.2196,10.97342,0.3535895
2023-08-24 09:45:00,154.5024,10.86132,0.3549447
2023-08-24 09:50:00,154.0064,10.87248,0.3588322
2023-08-24 09:55:00,153.649,10.73712,0.3569146
2023-08-24 10:00:00,153.5197,10.85953,0.3619255
2023-08-24 10:05:00,153.5634,10.78009,0.3589616
2023-08-24 10:10:00,153.6243,10.94758,0.3640916
2023-08-24 10:15:00,154.0968,10.87103,0.3581375
2023-08-24 10:20:00,153.759,10.60717,0.3518162
2023-08-24 10:25:00,153.9789,10.43978,0.3447415
2023-08-24 10:30:00,153.6158,10.42356,0.3467235
2023-08-24 10:35:00,154.4687,10.62514,0.3474586
2023-08-24 10:40:00,154.9259,10.95053,0.3548861
2023-08-24 10:45:00,154.468,10.66349,0.348717
2023-08-24 10:50:00,154.2523,10.79077,0.3543936
2023-08-24 10:55:00,153.6539,10.403,0.3457742
2023-08-24 11:00:00,152.7869,10.24405,0.3465388
2023-08-24 11:05:00,151.3414,10.20275,0.3556214
2023-08-24 11:10:00,150.4384,9.599285,0.3410419
2023-08-24 11:15:00,150.9272,10.37556,0.3648116
2023-08-24 11:20:00,151.2726,10.26491,0.3583047
2023-08-24 11:25:00,151.7883,10.39889,0.3590943
2023-08-24 11:30:00,150.8361,9.827477,0.3462076
2023-08-24 11:35:00,150.6453,9.761779,0.345289
2023-08-24 11:40:00,150.0411,9.673187,0.3466094
2023-08-24 11:45:00,150.7282,9.878761,0.3488115
2023-08-24 11:50:00,151.2337,9.91803,0.3464791
2023-08-24 11:55:00,151.5142,9.936859,0.3451038
2023-08-24 12:00:00,151.733,9.948009,0.3439196
2023-08-24 12:05:00,151.9348,9.988878,0.3438897
2023-08-24 12:10:00,175.303,19.50151,0.4481238
2023-08-24 12:15:00,169.6389,16.86592,0.4222525
2023-08-24 12:20:00,164.1605,13.97372,0.3825863
2023-08-24 12:25:00,159.738,12.19866,0.3609483
2023-08-24 12:30:00,157.5092,11.85457,0.3655374
2023-08-24 12:35:00,155.037,11.14854,0.3605169
2023-08-24 12:40:00,154.6968,10.98207,0.3575156
2023-08-24 12:45:00,154.3522,10.83225,0.3550506
2023-08-24 12:50:00,153.9812,11.04963,0.3648631
2023-08-24 12:55:00,153.8135,10.27607,0.3404612
2023-08-24 13:00:00,153.313,10.34938,0.3463687
2023-08-24 13:05:00,153.2955,10.67739,0.3574728
2023-08-24 13:10:00,152.9448,10.68944,0.3604397
2023-08-24 13:15:00,152.8137,10.77207,0.3642006
2023-08-24 13:20:00,152.5772,10.78306,0.3663465
2023-08-24 13:25:00,152.0388,10.61128,0.3645329
2023-08-24 13:30:00,152.0735,10.64027,0.365267
2023-08-24 13:35:00,152.1278,10.52454,0.3608896
2023-08-24 13:40:00,163.2711,14.76287,0.410373
2023-08-24 13:45:00,161.3663,13.46658,0.3870053
2023-08-24 13:50:00,158.5094,12.01653,0.3636769
2023-08-24 13:55:00,156.1658,11.46425,0.3626642
2023-08-24 14:00:00,155.3073,11.39447,0.3665275
2023-08-24 14:05:00,154.9468,11.28819,0.3656785
2023-08-24 14:10:00,154.3488,11.0589,0.3625037
2023-08-24 14:15:00,154.1526,11.01104,0.3623466
2023-08-24 14:20:00,153.6318,10.91992,0.3631171
2023-08-24 14:25:00,153.5532,10.95401,0.3648277
2023-08-24 14:30:00,153.2662,10.8194,0.3624431
2023-08-24 14:35:00,152.5308,10.64002,0.3618325
2023-08-24 14:40:00,152.5217,10.65436,0.3623879
2023-08-24 14:45:00,152.9465,10.84048,0.3655199
2023-08-24 14:50:00,153.3404,10.83232,0.3623303
2023-08-24 14:55:00,153.7523,10.97278,0.3639911
2023-08-24 15:00:00,154.6311,11.08107,0.3612062
2023-08-24 15:05:00,154.266,10.97663,0.3603994
2023-08-24 15:10:00,154.909,11.08293,0.3592959
2023-08-24 15:15:00,155.1413,11.13592,0.3593748
2023-08-24 15:20:00,155.5807,11.20102,0.3583829
2023-08-24 15:25:00,156.0155,11.24305,0.3567011
2023-08-24 15:30:00,157.4693,11.66804,0.3600562
2023-08-24 15:35:00,158.0781,11.90273,0.3631378
2023-08-24 15:40:00,157.7928,11.83344,0.3629507
2023-08-24 15:45:00,157.4946,11.55927,0.35653
2023-08-24 15:50:00,157.3484,11.5472,0.3571398
2023-08-24 15:55:00,157.9259,11.75369,0.3596089
2023-08-24 16:00:00,157.7618,12.07844,0.3706799
2023-08-24 16:05:00,157.9151,12.08698,0.369881
2023-08-24 16:10:00,158.0012,12.11788,0.3702318
2023-08-24 16:15:00,158.5689,12.26638,0.3708289
2023-08-24 16:20:00,166.9001,16.22356,0.4243827
2023-08-24 16:25:00,173.4938,18.98411,0.4480357
2023-08-24 16:30:00,176.6316,20.16026,0.4544385
2023-08-24 16:35:00,178.5126,20.60017,0.4521383
2023-08-24 16:40:00,180.2096,21.23713,0.4552592
2023-08-24 16:45:00,181.7267,21.69802,0.4556404
2023-08-24 16:50:00,182.6445,21.90303,0.4543032
2023-08-24 16:55:00,182.8496,22.19947,0.4591933
2023-08-24 17:00:00,182.9246,22.26256,0.4600382
2023-08-24 17:05:00,183.1611,21.85138,0.4501242
2023-08-24 17:10:00,182.7013,21.87582,0.4533945
2023-08-24 17:15:00,182.2,22.28563,0.4650013
2023-08-24 17:20:00,181.3716,21.90601,0.4622194
2023-08-24 17:25:00,180.192,21.3053,0.4568313
2023-08-24 17:30:00,179.4446,20.68333,0.4480965
2023-08-24 17:35:00,177.9102,20.52674,0.454355
2023-08-24 17:40:00,176.5913,20.12999,0.454019
2023-08-24 17:45:00,175.6715,19.64709,0.44906
2023-08-24 17:50:00,175.1636,19.40533,0.4468207
2023-08-24 17:55:00,174.671,18.93789,0.4392138
2023-08-24 18:00:00,174.2027,18.62683,0.4349928
2023-08-24 18:05:00,173.6165,18.3122,0.4313864
2023-08-24 18:10:00,173.5431,18.32058,0.4320573
2023-08-24 18:15:00,173.7616,18.44753,0.4336353
2023-08-24 18:20:00,173.5873,18.38887,0.4333815
2023-08-24 18:25:00,173.8125,18.53006,0.4352456
2023-08-24 18:30:00,173.6021,18.33967,0.4321269
2023-08-24 18:35:00,173.6739,18.51201,0.4357199
2023-08-24 18:40:00,173.7349,18.61303,0.4376999
2023-08-24 18:45:00,173.4608,18.64486,0.440246
2023-08-24 18:50:00,173.5026,18.69167,0.4410753
2023-08-24 18:55:00,173.5393,18.54559,0.4373885
2023-08-24 19:00:00,173.6782,18.24072,0.4293075
2023-08-24 19:05:00,173.8848,18.11704,0.425087
2023-08-24 19:10:00,174.4959,18.31186,0.42579
2023-08-24 19:15:00,174.2175,18.19955,0.4249216
2023-08-24 19:20:00,174.4554,18.4637,0.4295771
2023-08-24 19:25:00,175.2457,19.32854,0.4445199
2023-08-24 19:30:00,176.6136,19.69982,0.4441745
2023-08-24 19:35:00,177.8833,20.02588,0.4434365
2023-08-24 19:40:00,178.2427,20.15219,0.4439822
2023-08-24 19:45:00,177.8551,20.28428,0.4493372
2023-08-24 19:50:00,178.0514,20.4193,0.4510783
2023-08-24 19:55:00,178.1476,20.7609,0.4580039
2023-08-24 20:00:00,178.7887,21.38708,0.4676012
2023-08-24 20:05:00,179.5376,21.55617,0.4664041
2023-08-24 20:10:00,179.3131,21.71793,0.4713714
2023-08-24 20:15:00,179.0335,20.97782,0.457085
2023-08-24 20:20:00,178.6849,20.47968,0.448413
2023-08-24 20:25:00,178.7862,20.69851,0.4525625
2023-08-24 20:30:00,178.6773,20.59982,0.4510918
2023-08-24 20:35:00,178.9175,20.89503,0.4560201
2023-08-24 20:40:00,181.0918,22.00015,0.4659692
2023-08-24 20:45:00,179.9803,21.67172,0.4660433
2023-08-24 20:50:00,178.4294,20.99521,0.4613458
2023-08-24 20:55:00,177.2809,20.59201,0.4598814
2023-08-24 21:00:00,177.4304,20.05151,0.4468599
2023-08-24 21:05:00,177.5007,20.21728,0.4501048
2023-08-24 21:10:00,177.6103,20.18885,0.4487739
2023-08-24 21:15:00,177.6691,20.04649,0.4452384
2023-08-24 21:20:00,177.4569,19.7003,0.4388674
2023-08-24 21:25:00,178.4427,20.23638,0.4445882
2023-08-24 21:30:00,177.9948,20.1864,0.4462891
2023-08-24 21:35:00,177.618,20.07479,0.4461901
2023-08-24 21:40:00,177.7268,20.11319,0.4463557
2023-08-24 21:45:00,177.8096,20.282,0.4495752
2023-08-24 21:50:00,176.9549,19.82396,0.4447924
2023-08-24 21:55:00,176.9368,20.24022,0.4542495
2023-08-24 22:00:00,176.9713,20.22585,0.4537032
2023-08-24 22:05:00,176.6142,19.68669,0.4438747
2023-08-24 22:10:00,176.1692,19.21742,0.436082
2023-08-24 22:15:00,176.0262,19.06038,0.4334145
2023-08-24 22:20:00,176.1767,19.18747,0.4353557
2023-08-24 22:25:00,176.2139,19.16912,0.4347049
2023-08-24 22:30:00,176.2888,19.48176,0.4413176
2023-08-24 22:35:00,175.4944,19.02814,0.436031
2023-08-24 22:40:00,173.8902,18.22559,0.4275998
2023-08-24 22:45:00,172.9979,17.72468,0.421437
2023-08-24 22:50:00,172.0781,17.39576,0.4193985
2023-08-24 22:55:00,171.4984,17.04374,0.4145606
2023-08-24 23:00:00,171.0037,16.60544,0.4069844
2023-08-24 23:05:00,170.6935,16.58829,0.4085199
2023-08-24 23:10:00,170.6034,16.25202,0.4007985
2023-08-24 23:15:00,170.341,16.12467,0.3992855
2023-08-24 23:20:00,170.1249,16.12622,0.4006741
2023-08-24 23:25:00,169.8614,16.16315,0.4032523
2023-08-24 23:30:00,169.1031,15.95592,0.402853
2023-08-24 23:35:00,169.1552,15.79547,0.3984736
2023-08-24 23:40:00,169.1339,16.06969,0.4055282
2023-08-24 23:45:00,169.1027,15.83171,0.3997197
2023-08-24 23:50:00,168.4683,15.62873,0.398591
2023-08-24 23:55:00,167.8145,15.35728,0.3957993
2023-08-25 00:00:00,167.2743,15.09081,0.3923509
2023-08-25 00:05:00,166.8712,14.93568,0.3908774
2023-08-25 00:10:00,166.7414,15.44195,0.4049829
2023-08-25 00:15:00,166.4438,15.01388,0.3956774
2023-08-25 00:20:00,166.1093,15.12147,0.4007098
2023-08-25 00:25:00,165.9398,14.94027,0.3970174
2023-08-25 00:30:00,165.6787,14.87123,0.3968958
2023-08-25 00:35:00,165.3248,14.57659,0.3913318
2023-08-25 00:40:00,165.1456,14.53127,0.3912862
2023-08-25 00:45:00,164.8176,14.6461,0.3965571
2023-08-25 00:50:00,164.494,14.31403,0.3896898
2023-08-25 00:55:00,164.3747,14.11981,0.3851807
2023-08-25 01:00:00,163.9619,13.9547,0.383358
2023-08-25 01:05:00,162.9561,13.52779,0.3780873
2023-08-25 01:10:00,162.6519,13.45457,0.3780269
2023-08-25 01:15:00,162.4751,13.55065,0.3818993
2023-08-25 01:20:00,162.1437,13.34374,0.3782516
2023-08-25 01:25:00,161.8839,13.28429,0.3782885
2023-08-25 01:30:00,161.7948,13.24014,0.3776231
2023-08-25 01:35:00,161.5872,13.11442,0.3754113
2023-08-25 01:40:00,161.4614,13.1415,0.3770259
2023-08-25 01:45:00,161.5122,13.14576,0.3768083
2023-08-25 01:50:00,161.2512,13.20792,0.3803495
2023-08-25 01:55:00,161.1104,13.07704,0.3775252
2023-08-25 02:00:00,161.1106,12.76851,0.3686169
2023-08-25 02:05:00,160.9263,12.69344,0.3676507
2023-08-25 02:10:00,160.7325,12.61625,0.3666786
2023-08-25 02:15:00,160.7342,12.80251,0.372081
